step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
351,12307.157,3.80888,4.3e-05,4096,332.81,1787810882.904
352,10156.222,3.750364,4.4e-05,4096,403.3,1787810893.061
353,8192.288,3.043087,4.4e-05,4096,499.98,1787810901.253
354,11049.132,3.393736,4.4e-05,4096,370.71,1787810912.303
355,8951.079,4.115177,4.4e-05,4096,457.6,1787810921.254
356,11285.607,3.404825,4.4e-05,4096,362.94,1787810932.54
357,11403.49,3.42249,4.4e-05,4096,359.19,1787810943.944
358,8251.366,3.792112,4.4e-05,4096,496.4,1787810952.195
359,10934.709,5.296111,4.4e-05,4096,374.59,1787810963.131
360,10977.205,3.497952,4.5e-05,4096,373.14,1787810974.108
361,10410.952,3.733945,4.5e-05,4096,393.43,1787810984.52
362,13598.66,3.055784,4.5e-05,4096,301.21,1787810998.118
363,8474.572,3.499388,4.5e-05,4096,483.33,1787811006.594
364,11270.102,3.788067,4.5e-05,4096,363.44,1787811017.864
365,10627.256,2.805749,4.5e-05,4096,385.42,1787811028.492
366,12447.642,4.560658,4.5e-05,4096,329.06,1787811040.94
367,10077.699,2.934033,4.5e-05,4096,406.44,1787811051.018
368,8491.663,4.5877,4.6e-05,4096,482.36,1787811059.51
369,6881.979,4.706563,4.6e-05,4096,595.18,1787811066.392
370,12039.077,3.310236,4.6e-05,4096,340.23,1787811078.431
371,10265.512,2.916436,4.6e-05,4096,399.01,1787811088.697
372,15775.555,4.590904,4.6e-05,4096,259.64,1787811104.473
373,11374.55,2.699308,4.6e-05,4096,360.1,1787811115.849
374,11952.829,3.571748,4.6e-05,4096,342.68,1787811127.802
375,13680.424,4.770255,4.6e-05,4096,299.41,1787811141.482
376,13049.511,4.417924,4.7e-05,4096,313.88,1787811154.532
377,7757.78,3.543561,4.7e-05,4096,527.99,1787811162.29
378,12579.267,3.178391,4.7e-05,4096,325.62,1787811174.869
379,12883.884,3.507383,4.7e-05,4096,317.92,1787811187.754
380,11001.816,3.296718,4.7e-05,4096,372.3,1787811198.756
381,12218.44,3.039288,4.7e-05,4096,335.23,1787811210.975
382,11285.253,3.241719,4.7e-05,4096,362.95,1787811222.26
383,13397.142,3.397649,4.7e-05,4096,305.74,1787811235.658
384,10738.239,3.11601,4.8e-05,4096,381.44,1787811246.396
385,9270.558,4.093863,4.8e-05,4096,441.83,1787811255.667
386,13116.631,2.661686,4.8e-05,4096,312.28,1787811268.785
387,10883.17,3.241086,4.8e-05,4096,376.36,1787811279.668
388,7133.624,3.686589,4.8e-05,4096,574.18,1787811286.802
389,10099.825,3.729767,4.8e-05,4096,405.55,1787811296.902
390,9869.043,3.534901,4.8e-05,4096,415.04,1787811306.772
391,9382.796,3.082031,4.8e-05,4096,436.54,1787811316.154
392,9709.867,3.055595,4.9e-05,4096,421.84,1787811325.864
393,6833.018,2.524628,4.9e-05,4096,599.44,1787811332.698
394,11839.657,3.346667,4.9e-05,4096,345.96,1787811344.538
395,9800.922,2.809905,4.9e-05,4096,417.92,1787811354.339
396,11408.292,3.359604,4.9e-05,4096,359.04,1787811365.747
397,12143.837,3.108807,4.9e-05,4096,337.29,1787811377.891
398,9201.329,2.613155,4.9e-05,4096,445.15,1787811387.094
399,9881.171,3.118021,4.9e-05,4096,414.53,1787811396.975
400,11259.575,2.816159,5e-05,4096,363.78,1787811408.235
401,10467.455,3.342203,5e-05,4096,391.31,1787811418.703
402,12226.35,3.322573,5e-05,4096,335.01,1787811430.93
403,10163.966,3.578859,5e-05,4096,402.99,1787811441.094
404,10009.773,2.853926,5e-05,4096,409.2,1787811451.104
405,9593.836,3.196514,5e-05,4096,426.94,1787811460.698
406,8457.664,2.879922,5e-05,4096,484.29,1787811469.156
407,10319.9,3.581365,5e-05,4096,396.9,1787811479.476
408,7646.766,3.349121,5.1e-05,4096,535.65,1787811487.123
409,7082.332,3.064399,5.1e-05,4096,578.34,1787811494.206
410,11346.716,2.616996,5.1e-05,4096,360.99,1787811505.554
411,12383.36,3.845902,5.1e-05,4096,330.77,1787811517.937
412,12060.843,3.213655,5.1e-05,4096,339.61,1787811529.998
413,10499.669,3.042157,5.1e-05,4096,390.11,1787811540.498
414,9066.773,2.731657,5.1e-05,4096,451.76,1787811549.565
415,13126.805,4.219049,5.1e-05,4096,312.03,1787811562.692
416,9633.156,2.977916,5.2e-05,4096,425.2,1787811572.325
417,8768.512,3.851943,5.2e-05,4096,467.13,1787811581.095
418,10380.931,3.220341,5.2e-05,4096,394.57,1787811591.476
419,9470.916,3.617074,5.2e-05,4096,432.48,1787811600.947
420,10594.384,4.146831,5.2e-05,4096,386.62,1787811611.542
421,10105.132,4.137589,5.2e-05,4096,405.34,1787811621.648
422,12270.041,4.343724,5.2e-05,4096,333.82,1787811633.917
423,9532.501,2.474007,5.2e-05,4096,429.69,1787811643.45
424,10379.887,3.520416,5.3e-05,4096,394.61,1787811653.83
425,7720.661,2.591745,5.3e-05,4096,530.52,1787811661.552
426,11964.563,3.072984,5.3e-05,4096,342.34,1787811673.516
