step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
389,505.994,2.920081,4.8e-05,4096,8094.95,1787636656.031
390,742.887,3.738551,4.8e-05,4096,5513.63,1787636656.774
391,665.841,3.342435,4.8e-05,4096,6151.62,1787636657.441
392,658.366,3.140221,4.9e-05,4096,6221.46,1787636658.1
393,555.956,3.086068,4.9e-05,4096,7367.49,1787636658.658
394,682.768,3.604628,4.9e-05,4096,5999.11,1787636659.342
395,794.413,2.877542,4.9e-05,4096,5156.01,1787636660.137
396,935.621,3.574078,4.9e-05,4096,4377.84,1787636661.073
397,858.594,2.820305,4.9e-05,4096,4770.59,1787636661.933
398,798.838,3.048352,4.9e-05,4096,5127.45,1787636662.733
399,833.966,2.922286,4.9e-05,4096,4911.47,1787636663.568
400,677.556,3.249532,5e-05,4096,6045.26,1787636664.247
401,611.289,2.953593,5e-05,4096,6700.59,1787636664.859
402,596.857,3.008446,5e-05,4096,6862.62,1787636665.456
403,663.849,3.556588,5e-05,4096,6170.08,1787636666.122
404,755.725,3.430592,5e-05,4096,5419.96,1787636666.878
405,694.26,3.892411,5e-05,4096,5899.81,1787636667.573
406,773.647,3.936473,5e-05,4096,5294.4,1787636668.348
407,971.374,3.181324,5e-05,4096,4216.71,1787636669.322
408,883.211,3.010509,5.1e-05,4096,4637.63,1787636670.207
409,926.781,2.947444,5.1e-05,4096,4419.6,1787636671.135
410,691.391,2.767091,5.1e-05,4096,5924.29,1787636671.827
411,852.643,3.490278,5.1e-05,4096,4803.89,1787636672.681
412,621.418,4.241397,5.1e-05,4096,6591.38,1787636673.303
413,606.794,3.484638,5.1e-05,4096,6750.23,1787636673.91
414,425.994,4.389989,5.1e-05,4096,9615.17,1787636674.337
415,614.994,3.434933,5.1e-05,4096,6660.23,1787636674.953
416,540.899,4.545962,5.2e-05,4096,7572.58,1787636675.495
417,487.007,2.864697,5.2e-05,4096,8410.56,1787636675.982
418,506.053,4.120519,5.2e-05,4096,8094.02,1787636676.489
419,679.796,3.150071,5.2e-05,4096,6025.34,1787636677.169
420,730.256,3.595064,5.2e-05,4096,5608.99,1787636677.901
421,698.273,2.846601,5.2e-05,4096,5865.9,1787636678.6
422,738.626,4.119356,5.2e-05,4096,5545.43,1787636679.339
423,674.803,3.561723,5.2e-05,4096,6069.92,1787636680.015
424,786.62,3.045419,5.3e-05,4096,5207.09,1787636680.803
425,796.791,3.422137,5.3e-05,4096,5140.62,1787636681.601
