step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
286,15.748,4.068314,0.00089375,2048,130045.78,1787804202.116
287,17.341,1.697386,0.00089687,2048,118100.25,1787804202.133
288,17.695,0.262305,0.0009,2048,115740.87,1787804202.151
289,15.15,0.246282,0.00090312,2048,135177.06,1787804202.166
290,15.37,0.140675,0.00090625,2048,133243.98,1787804202.182
291,14.763,0.134573,0.00090938,2048,138728.95,1787804202.197
292,15.913,1.602327,0.0009125,2048,128702.23,1787804202.213
293,15.989,0.502333,0.00091562,2048,128088.86,1787804202.229
294,15.933,0.116376,0.00091875,2048,128535.03,1787804202.245
295,16.105,0.117806,0.00092188,2048,127168.63,1787804202.261
296,15.864,0.218338,0.000925,2048,129094.07,1787804202.277
297,15.587,0.067668,0.00092813,2048,131388.17,1787804202.293
298,15.796,0.08408,0.00093125,2048,129655.54,1787804202.309
299,15.786,0.074358,0.00093437,2048,129738.5,1787804202.325
300,16.487,0.053881,0.0009375,2048,124218.33,1787804202.342
301,15.206,0.046922,0.00094063,2048,134687.22,1787804202.357
302,18.193,0.048167,0.00094375,2048,112569.53,1787804202.375
303,27.56,0.043418,0.00094688,2048,74311.67,1787804202.403
304,24.513,0.064617,0.00095,2048,83546.48,1787804202.428
305,26.907,4.899102,0.00095312,2048,76113.46,1787804202.455
306,24.904,0.116016,0.00095625,2048,82236.45,1787804202.48
307,28.455,0.298474,0.00095938,2048,71973.8,1787804202.509
308,24.633,0.081104,0.0009625,2048,83140.5,1787804202.534
309,18.02,0.045035,0.00096563,2048,113651.5,1787804202.552
310,16.03,0.060641,0.00096875,2048,127757.26,1787804202.568
311,20.706,0.04964,0.00097188,2048,98907.1,1787804202.589
312,14.965,8.187907,0.000975,2048,136856.31,1787804202.604
313,16.26,0.156225,0.00097813,2048,125956.36,1787804202.62
314,17.504,1.466781,0.00098125,2048,116999.15,1787804202.638
315,16.793,0.090387,0.00098438,2048,121956.3,1787804202.655
316,15.262,0.048177,0.0009875,2048,134191.25,1787804202.67
317,15.503,0.032866,0.00099062,2048,132102.61,1787804202.686
318,15.646,1.374507,0.00099375,2048,130893.57,1787804202.702
319,15.212,0.160444,0.00099687,2048,134627.9,1787804202.717
320,16.508,0.068367,0.001,2048,124062.56,1787804202.734
321,15.269,0.05915,0.001,2048,134126.21,1787804202.749
322,16.065,0.053294,0.001,2048,127480.52,1787804202.765
323,15.167,0.065001,0.001,2048,135030.0,1787804202.781
324,16.662,0.889045,0.001,2048,122913.68,1787804202.798
325,15.793,0.054458,0.00099999,2048,129676.06,1787804202.814
326,20.459,0.045131,0.00099999,2048,100100.69,1787804202.834
327,17.916,0.05327,0.00099999,2048,114308.04,1787804202.853
328,15.677,0.051727,0.00099998,2048,130640.57,1787804202.868
329,15.768,0.02158,0.00099998,2048,129880.01,1787804202.884
330,15.966,0.086248,0.00099997,2048,128270.97,1787804202.9
331,15.47,0.040397,0.00099997,2048,132385.26,1787804202.916
332,14.898,0.122551,0.00099996,2048,137466.27,1787804202.931
333,15.681,0.055537,0.00099995,2048,130606.41,1787804202.947
334,15.011,0.049645,0.00099995,2048,136430.56,1787804202.962
335,14.934,0.049542,0.00099994,2048,137135.82,1787804202.977
336,15.011,0.191467,0.00099993,2048,136429.65,1787804202.992
337,22.048,2.792041,0.00099992,2048,92889.09,1787804203.015
338,16.012,0.086134,0.00099991,2048,127902.47,1787804203.031
339,19.723,0.075725,0.0009999,2048,103836.58,1787804203.051
340,15.561,0.045986,0.00099989,2048,131608.54,1787804203.066
341,16.036,0.11662,0.00099988,2048,127709.46,1787804203.083
342,16.028,0.02547,0.00099987,2048,127774.0,1787804203.1
343,17.318,0.137436,0.00099986,2048,118260.51,1787804203.117
344,20.361,0.064842,0.00099985,2048,100586.43,1787804203.138
345,19.089,0.049148,0.00099983,2048,107286.36,1787804203.157
346,30.186,0.034551,0.00099982,2048,67845.12,1787804203.188
347,26.249,0.067806,0.0009998,2048,78022.02,1787804203.214
348,16.631,0.066252,0.00099979,2048,123143.53,1787804203.231
349,28.75,0.114137,0.00099977,2048,71236.02,1787804203.26
350,19.232,0.052533,0.00099976,2048,106487.52,1787804203.279
351,25.471,0.027299,0.00099974,2048,80406.43,1787804203.305
352,28.951,0.040157,0.00099973,2048,70741.44,1787804203.334
353,17.444,0.09687,0.00099971,2048,117405.61,1787804203.352
354,17.12,0.129651,0.00099969,2048,119629.66,1787804203.369
355,16.911,0.05649,0.00099967,2048,121106.75,1787804203.386
356,16.084,0.036331,0.00099965,2048,127328.34,1787804203.402
357,16.785,0.057411,0.00099963,2048,122014.43,1787804203.419
358,15.793,0.032071,0.00099961,2048,129680.99,1787804203.435
359,17.092,0.037412,0.00099959,2048,119822.84,1787804203.453
360,23.136,0.045797,0.00099957,2048,88519.67,1787804203.476
361,15.196,0.048819,0.00099955,2048,134769.65,1787804203.491
362,15.155,0.431437,0.00099953,2048,135134.24,1787804203.507
363,15.013,0.039459,0.00099951,2048,136413.29,1787804203.522
364,15.505,0.048888,0.00099948,2048,132083.87,1787804203.537
365,15.077,0.036996,0.00099946,2048,135838.74,1787804203.553
366,14.344,0.048737,0.00099943,2048,142775.48,1787804203.567
367,15.069,0.039171,0.00099941,2048,135905.45,1787804203.582
368,14.913,0.034011,0.00099938,2048,137330.77,1787804203.597
369,14.76,0.034082,0.00099936,2048,138749.63,1787804203.612
370,14.664,0.045692,0.00099933,2048,139666.52,1787804203.627
371,15.618,0.038273,0.0009993,2048,131130.75,1787804203.643
372,20.36,0.017976,0.00099928,2048,100587.41,1787804203.663
373,19.209,0.022599,0.00099925,2048,106616.69,1787804203.683
374,32.311,0.026076,0.00099922,2048,63384.97,1787804203.715
375,20.267,2.59858,0.00099919,2048,101053.46,1787804203.735
376,16.611,0.034813,0.00099916,2048,123294.02,1787804203.752
377,14.722,0.104787,0.00099913,2048,139108.7,1787804203.767
378,15.013,0.028453,0.0009991,2048,136413.29,1787804203.782
379,15.757,0.022406,0.00099907,2048,129975.63,1787804203.799
380,15.205,0.01768,0.00099904,2048,134695.19,1787804203.814
381,16.176,0.015469,0.000999,2048,126604.97,1787804203.831
382,16.41,0.019793,0.00099897,2048,124800.43,1787804203.847
383,21.799,0.014926,0.00099894,2048,93948.4,1787804203.869
384,17.853,0.014313,0.0009989,2048,114714.61,1787804203.887
385,18.47,0.019222,0.00099887,2048,110880.11,1787804203.906
386,16.4,0.083606,0.00099883,2048,124875.0,1787804203.922
387,15.15,0.022046,0.0009988,2048,135177.95,1787804203.938
388,24.44,0.019312,0.00099876,2048,83798.08,1787804203.962
389,16.054,0.014875,0.00099873,2048,127572.63,1787804203.979
390,15.392,0.012854,0.00099869,2048,133053.54,1787804203.994
391,15.564,0.014183,0.00099865,2048,131582.33,1787804204.01
392,16.037,0.014456,0.00099861,2048,127701.5,1787804204.026
393,22.411,0.016357,0.00099857,2048,91383.29,1787804204.049
394,16.175,0.013097,0.00099853,2048,126614.36,1787804204.065
395,15.59,0.032583,0.00099849,2048,131363.73,1787804204.081
396,15.033,0.015493,0.00099845,2048,136230.9,1787804204.096
397,14.797,0.049747,0.00099841,2048,138403.63,1787804204.111
398,14.539,0.013419,0.00099837,2048,140862.51,1787804204.125
399,15.769,0.011544,0.00099833,2048,129878.37,1787804204.141
400,15.609,0.0139,0.00099829,2048,131204.67,1787804204.157
401,14.836,0.015151,0.00099824,2048,138047.25,1787804204.172
402,15.292,0.015987,0.0009982,2048,133930.61,1787804204.187
403,17.576,0.014111,0.00099816,2048,116525.18,1787804204.205
404,15.839,0.01032,0.00099811,2048,129297.83,1787804204.221
405,21.835,0.010483,0.00099807,2048,93793.94,1787804204.243
406,17.021,0.010293,0.00099802,2048,120321.25,1787804204.26
407,16.069,0.009553,0.00099798,2048,127451.96,1787804204.277
408,15.604,1.77375,0.00099793,2048,131248.4,1787804204.292
409,15.733,0.012613,0.00099788,2048,130169.77,1787804204.308
410,15.793,0.009036,0.00099783,2048,129680.17,1787804204.324
411,17.499,0.010534,0.00099778,2048,117036.6,1787804204.342
412,16.279,0.013969,0.00099774,2048,125807.03,1787804204.358
413,18.191,0.017115,0.00099769,2048,112580.67,1787804204.377
414,22.939,0.011409,0.00099764,2048,89281.43,1787804204.4
415,20.888,0.008994,0.00099759,2048,98047.66,1787804204.421
416,16.99,0.00962,0.00099753,2048,120538.66,1787804204.438
417,18.893,0.015435,0.00099748,2048,108397.64,1787804204.457
418,17.15,0.011684,0.00099743,2048,119413.43,1787804204.475
419,26.229,0.021771,0.00099738,2048,78080.02,1787804204.501
420,27.446,0.01324,0.00099733,2048,74619.52,1787804204.529
421,30.78,0.02385,0.00099727,2048,66536.93,1787804204.559
422,24.933,0.013275,0.00099722,2048,82140.79,1787804204.585
423,27.194,0.011357,0.00099716,2048,75309.9,1787804204.612
424,15.409,0.027357,0.00099711,2048,132908.48,1787804204.628
425,20.219,0.012063,0.00099705,2048,101291.87,1787804204.648
426,22.329,0.011662,0.000997,2048,91719.7,1787804204.671
427,16.664,0.011561,0.00099694,2048,122903.35,1787804204.687
428,18.0,0.010256,0.00099688,2048,113780.31,1787804204.706
429,23.391,0.01715,0.00099682,2048,87554.67,1787804204.729
430,18.746,0.011997,0.00099676,2048,109250.56,1787804204.748
431,18.532,0.011276,0.00099671,2048,110510.35,1787804204.767
432,16.829,0.014214,0.00099665,2048,121691.08,1787804204.784
